"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72493023230","2015-12-22T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","53","57","0.00",,"-0.06","1","87","29.84","SCT:04 14 BKN:07 23 OVC:08 32","29.75","8.00","55","270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13512/22/15 09:53:02 METAR KOAK 221753Z 27009KT 8SM SCT014 BKN023 OVC032 14/12 A2984 RMK AO2 SLP105 60000 T01390117 10144 20139 51019 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","53","59","0.00",,,,"81","29.85","SCT:04 17 BKN:07 29 OVC:08 46","29.75","10.00","56","280",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/22/15 10:53:02 METAR KOAK 221853Z 28013KT 10SM SCT017 BKN029 OVC046 15/12 A2985 RMK AO2 SLP109 T01500117 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T11:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","54","57",,,,,"88",,"SCT:04 27 OVC:08 36","29.75","10.00","55","270",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/22/15 11:51:02 SPECI KOAK 221951Z 27012KT 10SM SCT027 OVC036 14/12 A2985 RMK AO2 FIBI (LM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","53","58","0.00",,,,"84","29.84","BKN:07 27 OVC:08 36","29.75","10.00","55","270",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/22/15 11:53:02 METAR KOAK 221953Z 27013KT 10SM BKN027 OVC036 14/12 A2984 RMK AO2 SLP105 T01440117 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","54","59","T",,"-0.00","0","83","29.84","SCT:04 14 BKN:07 20 OVC:08 49","29.75","9.00","56","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/22/15 12:53:02 METAR KOAK 222053Z 26011KT 9SM SCT014 BKN020 OVC049 15/12 A2984 RMK AO2 SLP105 T01500122 50000 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T13:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","52","59","T",,,,"78",,"SCT:04 17 SCT:04 27 BKN:07 42","29.72","10.00","55","280",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13412/22/15 13:31:02 SPECI KOAK 222131Z 28018KT 10SM SCT017 SCT027 BKN042 15/11 A2981 RMK AO2 DZB2058E2059RAB2059E09 P0000 T01500111 (LM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","52","58","T",,,,"81","29.81","FEW:02 17 FEW:02 27 SCT:04 42","29.72","10.00","55","280",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14112/22/15 13:53:02 METAR KOAK 222153Z 28015KT 10SM FEW017 FEW027 SCT042 14/11 A2981 RMK AO2 DZB2058E2059RAB2059E09 SLP095 P0000 T01440111 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","51","58","T",,,,"78","29.83","FEW:02 17 FEW:02 40 SCT:04 50","29.75","10.00","54","270",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12712/22/15 14:53:02 METAR KOAK 222253Z 27018KT 10SM FEW017 FEW040 SCT050 14/11 A2984 RMK AO2 RAB07E11 SLP103 P0000 T01440106 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","57","T",,"-0.01","3","78","29.85","FEW:02 17 FEW:02 40 SCT:04 50","29.75","10.00","53","270","30","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17312/22/15 15:53:02 METAR KOAK 222353Z 27019G26KT 10SM FEW017 FEW040 SCT050 14/10 A2985 RMK AO2 PK WND 27027/2310 RAB28E37 SLP108 P0000 60000 T01390100 10150 20133 53003 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T16:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","57","T","|RA |",,,"78",,"SCT:04 20 BKN:07 28 BKN:07 42","29.75","7.00","53","280",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11512/22/15 16:17:01 SPECI KOAK 230017Z 28018KT 7SM -RA SCT020 BKN028 BKN042 14/10 A2985 RMK AO2 RAB09 P0000 T01390100","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","50","56","T",,,,"81","29.85","SCT:04 23 BKN:07 28 BKN:07 42","29.76","9.00","53","280",,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13912/22/15 16:53:01 METAR KOAK 230053Z 28020KT 9SM SCT023 BKN028 BKN042 13/10 A2986 RMK AO2 PK WND 28026/0049 RAB09E40 SLP110 P0000 T01330100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","49","55","0.00",,,,"80","29.86","FEW:02 23 SCT:04 28 BKN:07 55","29.76","10.00","52","270",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/22/15 17:53:01 METAR KOAK 230153Z 27016KT 10SM FEW023 SCT028 BKN055 13/09 A2986 RMK AO2 SLP112 T01280094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","49","54","0.00",,"-0.02","3","83","29.88","FEW:02 24 SCT:04 34 BKN:07 45","29.78","10.00","51","270",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11912/22/15 18:53:01 METAR KOAK 230253Z 27017KT 10SM FEW024 SCT034 BKN045 12/09 A2988 RMK AO2 SLP117 60000 T01220094 53008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","48","54","0.00",,,,"80","29.90","FEW:02 24 FEW:02 35 SCT:04 45","29.80","10.00","51","290",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/22/15 19:53:02 METAR KOAK 230353Z 29018KT 10SM FEW024 FEW035 SCT045 12/09 A2990 RMK AO2 SLP125 T01220089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","47","54","0.00",,,,"77","29.90","FEW:02 15 FEW:02 42 BKN:07 55","29.80","10.00","50","270",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12512/22/15 20:53:02 METAR KOAK 230453Z 27014KT 10SM FEW015 FEW042 BKN055 12/08 A2990 RMK AO2 PK WND 29026/0358 SLP124 T01220083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","46","53","0.00",,"-0.04","1","77","29.91","FEW:02 15 BKN:07 50","29.83","10.00","49","270",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/22/15 21:53:02 METAR KOAK 230553Z 27017KT 10SM FEW015 BKN050 12/08 A2992 RMK AO2 SLP130 60000 T01170078 10139 20117 51013","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","43","53","0.00",,,,"69","29.91","FEW:02 15 FEW:02 55","29.81","10.00","48","270",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/22/15 22:53:02 METAR KOAK 230653Z 27016KT 10SM FEW015 FEW055 12/06 A2991 RMK AO2 SLP127 T01170061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","39","52","0.00",,,,"61","29.91","FEW:02 15","29.83","10.00","46","280","29","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/22/15 23:53:02 METAR KOAK 230753Z 28020G25KT 10SM FEW015 11/04 A2992 RMK AO2 PK WND 29027/0730 SLP130 T01110039 401500111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-22T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"56",,,"29.74",,"20.2","0","7.6","9","59","52","270","46","0.41","0","0.0","270","37","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75724 HR PRECIPITATION (IN): 0.41 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE:29.740 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:0505 PEAK WIND SPEED (MPH): 46 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 37FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):20.2 24 HR AVG TEMP (F): 56DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):59  LATEST NIGHT MIN TEMP(1900-0800 LST):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    T    T    T    T    T    0.00 0.00 0.00 0.00 T    T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0721","1654",
"72493023230","2015-12-23T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","51","0.00",,"-0.00","3","66","29.91","FEW:02 15","29.83","10.00","46","290",,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12212/23/15 00:53:02 METAR KOAK 230853Z 29020KT 10SM FEW015 11/04 A2992 RMK AO2 PK WND 28029/0836 SLP130 T01060044 53001 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","51","0.00",,,,"66","29.92","FEW:02 15 BKN:07 200","29.83","10.00","46","280","32","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12612/23/15 01:53:02 METAR KOAK 230953Z 28022G28KT 10SM FEW015 BKN200 11/04 A2992 RMK AO2 PK WND 29028/0952 SLP131 T01060044 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","39","51","0.00",,,,"64","29.94","FEW:02 15 BKN:07 200","29.85","10.00","45","300",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13012/23/15 02:53:02 METAR KOAK 231053Z 30013KT 10SM FEW015 BKN200 11/04 A2995 RMK AO2 PK WND 29028/1005 PRESRR SLP139 T01060039 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","39","50","0.00",,"-0.04","3","66","29.96","FEW:02 15 BKN:07 200","29.86","10.00","45","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12312/23/15 03:53:02 METAR KOAK 231153Z 29010KT 10SM FEW015 BKN200 10/04 A2996 RMK AO2 SLP144 T01000039 10117 20100 53014 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","39","51","0.00",,,,"64","29.96","FEW:02 200","29.86","10.00","45","300",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/23/15 04:53:02 METAR KOAK 231253Z 30010KT 10SM FEW200 11/04 A2996 RMK AO2 SLP144 T01060039 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","39","50","0.00",,,,"66","29.97","FEW:02 80","29.88","10.00","45","290",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/23/15 05:53:02 METAR KOAK 231353Z 29014KT 10SM FEW080 10/04 A2997 RMK AO2 SLP148 T01000039 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","38","50","0.00",,"-0.02","3","63","29.98","FEW:02 80","29.88","10.00","44","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10412/23/15 06:53:02 METAR KOAK 231453Z 29013KT 10SM FEW080 10/03 A2998 RMK AO2 SLP152 T01000033 53008 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","36","50","0.00",,,,"59","29.99","FEW:02 10 FEW:02 80","29.91","10.00","44","300","26","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10812/23/15 07:53:02 METAR KOAK 231553Z 30014G23KT 10SM FEW010 FEW080 10/02 A3000 RMK AO2 SLP156 T01000022 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","38","52","0.00",,,,"59","30.01","SCT:04 180","29.91","10.00","45","290",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/23/15 08:53:02 METAR KOAK 231653Z 29011KT 10SM SCT180 11/03 A3001 RMK AO2 SLP161 T01110033 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","36","53","0.00",,"-0.05","3","52","30.03","FEW:02 12 BKN:07 200","29.93","10.00","45","310",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12312/23/15 09:53:02 METAR KOAK 231753Z 31011KT 10SM FEW012 BKN200 12/02 A3003 RMK AO2 SLP168 T01170022 10122 20094 53016 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","39","54","0.00",,,,"57","30.03","FEW:02 12 BKN:07 200","29.93","10.00","47","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/23/15 10:53:02 METAR KOAK 231853Z 29013KT 10SM FEW012 BKN200 12/04 A3003 RMK AO2 SLP169 T01220039 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","34","56","0.00",,,,"44","30.01","SCT:04 200","29.91","10.00","46","310","24","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10112/23/15 11:53:02 METAR KOAK 231953Z 31012G21KT 10SM SCT200 13/01 A3001 RMK AO2 SLP162 T01330011 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","36","56","0.00",,"+0.04","8","47","29.98","BKN:07 200","29.89","10.00","47","300",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10412/23/15 12:53:02 METAR KOAK 232053Z 30012KT 10SM BKN200 13/02 A2999 RMK AO2 SLP154 T01330022 58014 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","38","56","0.00",,,,"51","29.97","FEW:02 25 SCT:04 200","29.88","10.00","47","300",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/23/15 13:53:02 METAR KOAK 232153Z 30014KT 10SM FEW025 SCT200 13/03 A2997 RMK AO2 SLP148 T01330033 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","35","56","0.00",,,,"46","29.98","FEW:02 25 SCT:04 200","29.88","10.00","46","300",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/23/15 14:53:02 METAR KOAK 232253Z 30014KT 10SM FEW025 SCT200 13/02 A2998 RMK AO2 SLP152 T01330017 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","38","54","0.00",,"-0.00","3","55","29.99","FEW:02 25 SCT:04 200","29.89","10.00","46","310",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/23/15 15:53:02 METAR KOAK 232353Z 31012KT 10SM FEW025 SCT200 12/03 A2999 RMK AO2 SLP155 T01220033 10133 20117 53001 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","36","52","0.00",,,,"55","29.99","FEW:02 20 SCT:04 200","29.89","10.00","45","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/23/15 16:53:01 METAR KOAK 240053Z 31008KT 10SM FEW020 SCT200 11/02 A2999 RMK AO2 SLP156 T01110022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","37","51","0.00",,,,"59","30.01","FEW:02 20 SCT:04 200","29.91","10.00","45","320",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/23/15 17:53:01 METAR KOAK 240153Z 32007KT 10SM FEW020 SCT200 11/03 A3001 RMK AO2 SLP161 T01060028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","37","49","0.00",,"-0.02","3","64","30.01","SCT:04 200","29.91","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/23/15 18:53:02 METAR KOAK 240253Z 00000KT 10SM SCT200 09/03 A3001 RMK AO2 SLP162 T00940028 53007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","37","51","0.00",,,,"59","30.02","FEW:02 200","29.92","10.00","45","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/23/15 19:53:02 METAR KOAK 240353Z 31008KT 10SM FEW200 11/03 A3002 RMK AO2 SLP166 T01060028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","35","50","0.00",,,,"57","30.01","CLR:00","29.92","10.00","43","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09012/23/15 20:53:02 METAR KOAK 240453Z 31008KT 10SM CLR 10/02 A3002 RMK AO2 SLP164 T01000017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","40","49","0.00",,"-0.00","0","71","30.01","SCT:04 50","29.92","10.00","45","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/23/15 21:53:02 METAR KOAK 240553Z 30007KT 10SM SCT050 09/04 A3002 RMK AO2 SLP163 T00940044 10122 20094 50001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","42","51","0.00",,,,"71","30.02","FEW:02 36 BKN:07 48 BKN:07 60","29.92","10.00","47","270",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/23/15 22:53:02 METAR KOAK 240653Z 27011KT 10SM FEW036 BKN048 BKN060 11/06 A3002 RMK AO2 SLP166 T01060056","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-23T23:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","44","49","T",,,,"83",,"FEW:02 20 BKN:07 27 OVC:08 40","29.92","10.00","47","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11512/23/15 23:28:02 SPECI KOAK 240728Z 32003KT 10SM FEW020 BKN027 OVC040 09/07 A3002 RMK AO2 RAB16E28 P0000 T00940067","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
